"Time","eth1/1","eth1/10","eth1/11","eth1/12","eth1/13","eth1/14","eth1/15","eth1/16","eth1/17","eth1/18","eth1/19","eth1/2","eth1/20","eth1/21","eth1/22","eth1/23","eth1/24","eth1/25","eth1/26","eth1/27","eth1/28","eth1/29","eth1/3","eth1/30","eth1/31","eth1/32","eth1/33","eth1/34","eth1/35","eth1/36","eth1/37","eth1/38","eth1/39","eth1/4","eth1/40","eth1/41","eth1/42","eth1/43","eth1/44","eth1/45","eth1/46","eth1/47","eth1/48","eth1/49","eth1/5","eth1/50","eth1/51","eth1/52","eth1/53","eth1/54","eth1/55","eth1/56","eth1/57","eth1/58","eth1/59","eth1/6","eth1/60","eth1/61","eth1/62","eth1/63","eth1/64","eth1/7","eth1/8","eth1/9"
2025-08-08 04:30:26,3.48 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:30:36,2.53 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,782 PB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:30:46,3.71 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:30:56,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,3.72 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:31:06,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:31:16,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.03 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:31:26,3.95 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,7.76 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:31:36,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:31:46,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,2.16 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:31:56,6.96 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:32:06,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:32:16,4.06 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:32:26,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:32:36,306 PB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,3.29 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:32:46,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:32:56,445 PB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,8.12 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:33:06,5.87 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:33:16,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:33:26,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:33:36,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,4.98 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:33:46,3.87 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,3.72 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:33:56,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,3.54 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:34:06,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,6.77 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:34:16,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,3.62 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:34:26,8.76 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,2.09 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:34:36,2.50 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:34:46,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:34:56,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:35:06,5.80 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:35:16,4.87 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,2.54 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:35:30,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.14 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:35:36,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:35:46,8.91 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:35:56,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:36:06,1.46 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:36:16,4.28 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:36:26,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,6.73 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:36:36,574 PB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:36:46,3.39 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:36:56,7.82 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,6.03 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:37:06,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,3.57 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:37:16,1.02 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:37:26,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,7.66 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:37:36,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,1.77 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:37:46,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.02 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:37:56,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,3.19 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:38:06,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:38:16,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:38:26,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
